id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month,crime,year
18615920,5018866,,,f,2.0,"Los Angeles, CA, United States",Baldwin Hills,West Adams,City of Los Angeles,Los Angeles,CA,90016,Los Angeles,"Los Angeles, CA",US,United States,34.02772,-118.36719,Condominium,Entire home/apt,3,1.0,1.0,3.0,,70.0,,,,$60.00,2,$10.00,30,1125,23 months ago,0,0,0,0,2,100.0,10.0,10.0,,,0.07,47879.0,2019.0
37330962,272864311,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Baldwin Hills,Baldwin Hills/Crenshaw,City of Los Angeles,Los Angeles,CA,90016,Los Angeles,"Los Angeles, CA",US,United States,34.01843,-118.35383999999999,Condominium,Private room,1,1.0,2.0,0.0,,48.0,,,,$29.00,1,$50.00,30,1125,4 months ago,10,40,70,345,10,90.0,9.0,8.0,9.0,9.0,2.68,47879.0,2019.0
29279045,189607104,within an hour,100%,t,6.0,"Los Angeles, CA, United States",Canoga Park,Canoga Park,City of Los Angeles,Los Angeles,CA,91304,Los Angeles,"Los Angeles, CA",US,United States,34.228840000000005,-118.59596,Apartment,Private room,2,1.0,1.0,1.0,,59.0,,,$0.00,$10.00,1,$10.00,1,30,4 weeks ago,16,27,57,332,21,100.0,10.0,10.0,10.0,10.0,1.52,47879.0,2019.0
883681,4677715,within an hour,100%,t,22.0,"Los Angeles, CA, United States",Boyle Heights,Boyle Heights,City of Los Angeles,Los Angeles,CA,90063,Los Angeles,"Los Angeles, CA",US,United States,34.05053,-118.19258,House,Entire home/apt,4,1.0,2.0,3.0,,169.0,,,$325.00,$85.00,4,$29.00,3,10,5 weeks ago,0,0,0,0,69,96.0,10.0,9.0,10.0,9.0,1.02,47879.0,2019.0
31024634,25804016,within an hour,100%,f,10.0,"Los Angeles, CA, United States",South Robertson,Pico-Robertson,City of Los Angeles,Los Angeles,CA,90035,Los Angeles,"Los Angeles, CA",US,United States,34.05605,-118.37621999999999,Apartment,Entire home/apt,6,2.5,2.0,2.0,,299.0,,,$0.00,$90.00,1,$0.00,3,1125,today,19,20,20,21,31,99.0,10.0,10.0,10.0,10.0,2.71,47879.0,2019.0
38880647,147705183,within an hour,100%,t,6.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014,Los Angeles,"Los Angeles, CA",US,United States,34.0432,-118.25473000000001,Serviced apartment,Entire home/apt,4,1.0,1.0,1.0,,120.0,,,$150.00,$79.00,2,$37.00,31,90,3 days ago,3,3,3,3,1,100.0,10.0,10.0,10.0,10.0,1.0,47879.0,2019.0
4187716,21657821,within a day,80%,t,1.0,"Los Angeles, CA, United States",Toluca Lake,Studio City,City of Los Angeles,Los Angeles,CA,91602,Los Angeles,"Los Angeles, CA",US,United States,34.15166,-118.37017,Apartment,Entire home/apt,2,1.0,1.0,1.0,,87.0,,,$0.00,$99.00,1,$10.00,30,1125,4 weeks ago,16,46,76,166,38,96.0,10.0,9.0,10.0,10.0,0.63,47879.0,2019.0
16542748,108865532,within a few hours,100%,f,3.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024,Los Angeles,"Los Angeles, CA",US,United States,34.05523,-118.43194,Apartment,Entire home/apt,8,2.0,3.0,4.0,,239.0,,,$100.00,$110.00,5,$20.00,30,1125,2 months ago,0,0,0,0,156,89.0,8.0,8.0,9.0,9.0,4.4,47879.0,2019.0
24762132,81933929,within an hour,100%,t,5.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90806,Los Angeles,"Long Beach, CA",US,United States,33.792609999999996,-118.18807,House,Private room,3,1.0,1.0,1.0,,47.0,,,$100.00,$20.00,2,$10.00,2,14,5 months ago,0,0,0,0,37,99.0,10.0,10.0,10.0,9.0,3.57,148.0,2019.0
13762221,80699121,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014,Los Angeles,"Los Angeles, CA",US,United States,34.04108,-118.25693000000001,Aparthotel,Entire home/apt,6,1.0,2.0,2.0,,175.0,,,$500.00,$85.00,4,$15.00,2,1125,today,17,43,73,162,164,94.0,10.0,10.0,10.0,9.0,3.98,47879.0,2019.0
36766679,107622407,within an hour,97%,f,5.0,"Los Angeles, CA, United States",South LA,Central-Alameda,City of Los Angeles,Los Angeles,CA,90011,Los Angeles,"Los Angeles, CA",US,United States,34.01405,-118.25396,House,Shared room,1,2.0,1.0,4.0,,25.0,,,$0.00,$30.00,1,$17.00,1,60,5 days ago,11,22,47,47,6,100.0,10.0,10.0,10.0,9.0,1.49,47879.0,2019.0
15448604,99090006,within an hour,100%,f,3.0,"Los Angeles, CA, United States",West Los Angeles,Sawtelle,City of Los Angeles,Los Angeles,CA,90025,Los Angeles,"Los Angeles, CA",US,United States,34.04466,-118.44956,Apartment,Entire home/apt,2,1.0,0.0,0.0,,145.0,,,$150.00,$55.00,2,$40.00,1,1125,3 months ago,0,30,60,335,95,93.0,10.0,10.0,10.0,10.0,2.47,47879.0,2019.0
12168039,1273747,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-City,City of Los Angeles,Los Angeles,CA,90019,Los Angeles,"Los Angeles, CA",US,United States,34.03946,-118.3432,House,Private room,3,1.0,1.0,1.0,,55.0,,,$100.00,$30.00,2,$20.00,2,15,7 weeks ago,0,0,0,0,142,100.0,10.0,10.0,10.0,10.0,3.27,47879.0,2019.0
1006774,619302,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Westside,West Los Angeles,City of Los Angeles,Los Angeles,CA,90064,Los Angeles,"Los Angeles, CA",US,United States,34.040009999999995,-118.43619,Condominium,Private room,2,1.0,1.0,1.0,,70.0,,,$150.00,$35.00,1,$15.00,1,1125,6 months ago,11,25,54,329,61,93.0,10.0,9.0,10.0,10.0,0.91,47879.0,2019.0
9010363,3790914,within an hour,100%,t,2.0,"Los Angeles, CA, United States",South LA,University Park,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.034929999999996,-118.27923999999999,Guest suite,Private room,2,1.0,1.0,1.0,,70.0,,,,$20.00,1,$15.00,7,1125,7 months ago,3,8,10,220,81,99.0,10.0,10.0,10.0,10.0,1.69,47879.0,2019.0
22792281,22164825,within an hour,100%,t,2.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802,Los Angeles,"Long Beach, CA",US,United States,33.767070000000004,-118.1766,Apartment,Entire home/apt,2,1.0,1.0,1.0,,150.0,,,$0.00,$35.00,2,$10.00,1,1125,1 week ago,8,18,35,35,30,92.0,9.0,9.0,10.0,10.0,1.34,148.0,2019.0
15482741,82964956,,,f,0.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90069,Los Angeles,"West Hollywood, CA",US,United States,34.08432,-118.37725,Condominium,Private room,2,1.0,1.0,1.0,,185.0,,,$350.00,$85.00,2,$25.00,30,45,23 months ago,29,59,89,89,10,98.0,10.0,10.0,10.0,10.0,0.27,27938.0,2019.0
15399115,54007381,within an hour,98%,f,8.0,"Glendale, CA, United States",Downtown,Downtown,City of Los Angeles,Glendale,CA,91204,Los Angeles,"Glendale, CA",US,United States,34.05905,-118.25007,Apartment,Entire home/apt,5,1.0,1.0,3.0,,116.0,,,$149.00,$59.00,4,$9.00,2,260,3 days ago,5,35,65,245,46,96.0,10.0,10.0,10.0,10.0,1.27,5273.0,2019.0
16392509,74076139,within an hour,100%,t,3.0,"Los Angeles, CA, United States",Monterey Hills,Montecito Heights,City of Los Angeles,Los Angeles,CA,90042,Los Angeles,"Los Angeles, CA",US,United States,34.10045,-118.18093,Condominium,Entire home/apt,4,2.0,2.0,2.0,,169.0,,,$100.00,$85.00,4,$0.00,4,365,4 weeks ago,9,39,68,68,35,93.0,10.0,9.0,10.0,10.0,0.98,47879.0,2019.0
1132215,6210721,within a few hours,80%,f,1.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.08443,-118.27847,House,Entire home/apt,8,2.0,3.0,4.0,1700.0,295.0,"$2,100.00","$5,250.00",$400.00,$145.00,8,$15.00,3,29,7 months ago,14,44,74,340,83,94.0,10.0,9.0,10.0,10.0,1.15,47879.0,2019.0
23975595,65000336,within an hour,91%,f,10.0,"Los Angeles, CA, United States",Eagle Rock,Eagle Rock,City of Los Angeles,Los Angeles,CA,90041,Los Angeles,"Los Angeles, CA",US,United States,34.134029999999996,-118.19116000000001,Apartment,Entire home/apt,6,2.0,3.0,3.0,,125.0,,,$0.00,$100.00,1,$0.00,30,1125,4 days ago,30,60,90,90,36,78.0,9.0,8.0,10.0,9.0,1.88,47879.0,2019.0
17025795,47063998,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Mar Vista,Mar Vista,City of Los Angeles,Los Angeles,CA,90066,Los Angeles,"Los Angeles, CA",US,United States,34.011179999999996,-118.43217,Guesthouse,Entire home/apt,3,1.0,1.0,2.0,,110.0,,,$250.00,$50.00,2,$30.00,2,10,2 weeks ago,0,0,0,0,89,97.0,10.0,10.0,10.0,10.0,2.73,47879.0,2019.0
18097548,103627442,,,f,1.0,"Los Angeles, CA, United States",Palms,Palms,City of Los Angeles,Los Angeles,CA,90034,Los Angeles,"Los Angeles, CA",US,United States,34.02805,-118.41153999999999,Apartment,Entire home/apt,1,1.0,0.0,1.0,,100.0,,,,,1,$0.00,30,30,30 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,0.06,47879.0,2019.0
28941573,134174860,within an hour,99%,f,4.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90805,Los Angeles,"Long Beach, CA",US,United States,33.85588,-118.17291000000002,Guest suite,Entire home/apt,2,1.0,1.0,2.0,,67.0,,,$100.00,$30.00,1,$10.00,1,1125,2 weeks ago,10,40,70,159,42,96.0,10.0,10.0,10.0,10.0,2.94,148.0,2019.0
15500699,6689265,within an hour,100%,t,2.0,"Los Angeles, CA, United States",South LA,Vermont Square,City of Los Angeles,Los Angeles,CA,90062,Los Angeles,"Los Angeles, CA",US,United States,34.0071,-118.31448,House,Private room,1,1.0,1.0,1.0,,38.0,,,$0.00,$12.00,1,$7.00,2,365,2 months ago,1,1,1,1,43,100.0,10.0,10.0,10.0,10.0,1.17,47879.0,2019.0
12986767,18993265,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.98441,-118.47018999999999,Apartment,Entire home/apt,4,1.0,1.0,2.0,,250.0,,,$500.00,$75.00,1,$5.00,1,1125,5 weeks ago,6,6,6,6,5,92.0,10.0,10.0,9.0,8.0,0.13,47879.0,2019.0
604321,2916726,within a few hours,86%,t,1.0,"Alhambra, CA, United States",Alhambra,Alhambra,Other Cities,Alhambra,CA,91801,Los Angeles,"Alhambra, CA",US,United States,34.09248,-118.11802,Condominium,Entire home/apt,5,1.5,2.0,3.0,,85.0,$700.00,"$2,500.00",$350.00,$125.00,3,$10.00,15,365,4 months ago,3,13,30,206,48,94.0,10.0,9.0,9.0,10.0,0.69,11.0,2019.0
24779829,40440635,within a few hours,100%,t,3.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90403,Los Angeles,"Santa Monica, CA",US,United States,34.022420000000004,-118.49933,Condominium,Private room,1,1.0,1.0,1.0,,155.0,,,$0.00,$100.00,1,$25.00,5,30,7 weeks ago,0,22,52,232,2,100.0,10.0,10.0,10.0,10.0,0.11,7166.0,2019.0
29925789,217072697,within an hour,99%,t,38.0,"Los Angeles, CA, United States",El Sereno,El Sereno,City of Los Angeles,Los Angeles,CA,90032,Los Angeles,"Los Angeles, CA",US,United States,34.06612,-118.18937,House,Entire home/apt,8,2.0,3.0,3.0,,225.0,,,$0.00,$179.00,6,$15.00,2,1125,yesterday,4,8,8,11,12,98.0,10.0,10.0,10.0,10.0,2.88,47879.0,2019.0
13299365,4694107,within an hour,95%,t,4.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.09928,-118.34446000000001,Apartment,Private room,2,1.0,1.0,1.0,,69.0,,,$100.00,$50.00,1,$30.00,1,90,2 weeks ago,13,35,62,337,160,96.0,10.0,9.0,10.0,10.0,3.79,47879.0,2019.0
13699694,20628471,,,f,1.0,"Glendale, CA, United States",Glendale,Glendale,Other Cities,Glendale,CA,91205,,"Glendale, CA",US,United States,34.12791,-118.24011999999999,House,Entire home/apt,3,1.5,2.0,3.0,,225.0,,,"$1,000.00",$120.00,1,$0.00,5,31,36 months ago,0,0,0,0,1,80.0,8.0,8.0,10.0,8.0,0.02,5273.0,2019.0
14385736,74618272,within an hour,100%,f,3.0,"Los Angeles, CA, United States",Cahuenga Pass,Studio City,City of Los Angeles,Los Angeles,CA,91604,Los Angeles,"Los Angeles, CA",US,United States,34.138259999999995,-118.36786000000001,House,Entire home/apt,2,1.0,1.0,1.0,,93.0,,,$100.00,$30.00,1,$5.00,30,1125,2 weeks ago,7,7,20,20,211,91.0,9.0,9.0,10.0,10.0,5.26,47879.0,2019.0
14824835,26029717,,,f,2.0,"Los Angeles, CA, United States",Palms,Palms,City of Los Angeles,Los Angeles,CA,90034,Los Angeles,"Los Angeles, CA",US,United States,34.027429999999995,-118.40623000000001,Apartment,Private room,2,1.0,1.0,1.0,,58.0,,,,$10.00,1,$0.00,30,1125,14 months ago,0,0,0,0,9,96.0,9.0,9.0,9.0,9.0,0.25,47879.0,2019.0
29252788,84165483,within an hour,100%,t,6.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Los Angeles,CA,90019,Los Angeles,"Los Angeles, CA",US,United States,34.050979999999996,-118.32703000000001,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,,75.0,,,$150.00,$60.00,2,$25.00,1,1125,4 days ago,24,52,82,172,69,99.0,10.0,10.0,10.0,10.0,5.16,47879.0,2019.0
39371867,46747393,within an hour,100%,f,0.0,"Los Angeles, CA, United States",Mid-Wilshire,Pico-Union,City of Los Angeles,Los Angeles,CA,90006,Los Angeles,"Los Angeles, CA",US,United States,34.04034,-118.29433,House,Entire home/apt,6,1.0,2.0,2.0,,115.0,,,$300.00,$80.00,6,$15.00,1,1125,3 days ago,5,16,46,121,5,100.0,10.0,10.0,10.0,9.0,4.55,47879.0,2019.0
24804214,38109279,within an hour,100%,f,2.0,"Los Angeles, CA, United States",West Los Angeles,Sawtelle,City of Los Angeles,Los Angeles,CA,90025,Los Angeles,"Los Angeles, CA",US,United States,34.041709999999995,-118.46253,Apartment,Entire home/apt,4,1.0,1.0,1.0,,111.0,,,$100.00,$60.00,1,$0.00,30,1125,2 months ago,4,34,64,339,46,89.0,9.0,9.0,10.0,10.0,2.4,47879.0,2019.0
13096980,58360256,within a day,100%,t,30.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90403,Los Angeles,"Santa Monica, CA",US,United States,34.018809999999995,-118.50093000000001,Apartment,Entire home/apt,2,1.0,1.0,1.0,,115.0,,,$500.00,$120.00,2,$10.00,31,1125,3 weeks ago,24,54,84,359,2,90.0,10.0,5.0,10.0,9.0,0.1,7166.0,2019.0
32868860,44642905,within a few hours,83%,t,1.0,"Los Angeles, CA, United States",Hollywood,Los Feliz,City of Los Angeles,Los Angeles,CA,90027,Los Angeles,"Los Angeles, CA",US,United States,34.114129999999996,-118.27917,Apartment,Entire home/apt,3,1.0,0.0,2.0,,99.0,,,$0.00,$130.00,2,$10.00,30,1125,6 weeks ago,0,3,33,33,25,93.0,10.0,9.0,10.0,10.0,2.76,47879.0,2019.0
571242,2811194,within an hour,100%,t,1.0,"Pasadena, CA, United States",Pasadena,Pasadena,Other Cities,Pasadena,CA,91104,Los Angeles,"Pasadena, CA",US,United States,34.168009999999995,-118.11511999999999,House,Private room,3,1.0,1.0,2.0,,50.0,$320.00,"$1,025.00",$0.00,$25.00,1,$20.00,3,180,13 months ago,26,26,26,301,44,94.0,9.0,9.0,10.0,10.0,0.49,67.0,2019.0
7220439,14004495,within a few hours,86%,f,1.0,"Los Angeles, CA, United States",South LA,Exposition Park,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.022729999999996,-118.29423,House,Private room,2,1.0,1.0,1.0,,100.0,,,,,1,$0.00,30,1125,6 weeks ago,30,60,90,90,1,60.0,10.0,4.0,10.0,10.0,0.88,47879.0,2019.0
29074895,69863986,within an hour,100%,t,5.0,"Los Angeles, CA, United States",Bel Air/Beverly Crest,Hollywood Hills West,City of Los Angeles,Los Angeles,CA,90069,Los Angeles,"Los Angeles, CA",US,United States,34.10093,-118.38023000000001,Guesthouse,Private room,4,1.0,1.0,2.0,,155.0,,,$0.00,$50.00,2,$40.00,2,500,2 days ago,4,26,53,306,79,100.0,10.0,10.0,10.0,10.0,5.87,47879.0,2019.0
19762144,106421421,a few days or more,0%,f,1.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90017,Los Angeles,"Los Angeles, CA",US,United States,34.05545,-118.26925,Apartment,Entire home/apt,6,2.0,2.0,2.0,,119.0,,,$150.00,$100.00,2,$15.00,1,1125,2 months ago,0,0,4,4,19,97.0,10.0,10.0,9.0,10.0,0.66,47879.0,2019.0
26085800,178311297,within an hour,100%,f,46.0,"Los Angeles, CA, United States",Mid-Wilshire,Pico-Union,City of Los Angeles,Los Angeles,CA,90006,Los Angeles,"Los Angeles, CA",US,United States,34.04759,-118.28525,Hostel,Hotel room,1,1.0,1.0,4.0,,29.0,,,$0.00,$14.00,1,$0.00,30,31,5 weeks ago,30,59,59,59,3,93.0,10.0,10.0,10.0,10.0,0.22,47879.0,2019.0
37809420,36396906,within an hour,100%,f,0.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90803,Coastal Orange County,"Long Beach, CA",US,United States,33.754220000000004,-118.12028000000001,Guest suite,Private room,2,1.0,1.0,1.0,,150.0,,,$0.00,$35.00,2,$0.00,2,29,2 weeks ago,4,25,55,234,5,100.0,10.0,10.0,10.0,10.0,2.34,148.0,2019.0
29280305,164560189,,,f,1.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90012,Los Angeles,"Los Angeles, CA",US,United States,34.054120000000005,-118.2486,Apartment,Entire home/apt,2,1.0,1.0,1.0,,150.0,,,,$120.00,1,$0.00,3,1125,14 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,0.17,47879.0,2019.0
27875097,210573068,within an hour,100%,t,3.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90005,Los Angeles,"Los Angeles, CA",US,United States,34.059,-118.29361000000002,Apartment,Private room,4,1.5,1.0,4.0,,75.0,,,$200.00,$40.00,2,$15.00,2,30,4 days ago,16,46,76,166,31,96.0,10.0,10.0,10.0,10.0,2.04,47879.0,2019.0
1247254,6796958,,,f,1.0,"Beverly Hills, CA, United States",West Hollywood,Beverly Grove,City of Los Angeles,Beverly Hills,CA,90210,Los Angeles,"Beverly Hills, CA",US,United States,34.07454,-118.39043999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1000.0,175.0,$800.00,"$3,300.00",$250.00,$75.00,2,$0.00,2,1125,12 months ago,4,34,64,64,2,100.0,10.0,10.0,10.0,10.0,0.09,8874.0,2019.0
28993251,65426971,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Los Angeles,CA,90036,Los Angeles,"Los Angeles, CA",US,United States,34.06673,-118.3488,Condominium,Entire home/apt,6,2.0,2.0,3.0,,225.0,,,$300.00,$120.00,3,$20.00,3,31,3 days ago,2,22,29,29,30,98.0,10.0,10.0,10.0,10.0,2.12,47879.0,2019.0
26475314,199101550,within an hour,93%,t,1.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.983740000000004,-118.464,Loft,Entire home/apt,2,1.0,1.0,1.0,,150.0,,,$500.00,$125.00,1,$0.00,1,1125,3 weeks ago,1,7,19,72,106,99.0,10.0,10.0,10.0,10.0,6.21,47879.0,2019.0
9137647,47589347,within a day,50%,f,1.0,"Los Angeles, CA, United States",Laurel Canyon,Hollywood Hills West,City of Los Angeles,Los Angeles,CA,90046,Los Angeles,"Los Angeles, CA",US,United States,34.10734,-118.38328999999999,House,Private room,4,1.0,1.0,2.0,,280.0,,,,,1,$0.00,2,1125,21 months ago,30,60,90,365,3,80.0,9.0,8.0,9.0,9.0,0.06,47879.0,2019.0
38876025,126364635,within an hour,100%,f,3.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.101729999999996,-118.31537,Apartment,Entire home/apt,6,1.0,1.0,4.0,,155.0,,,$200.00,$100.00,4,$20.00,1,65,today,10,40,70,70,2,80.0,8.0,9.0,6.0,8.0,0.87,47879.0,2019.0
15377462,98269878,,,f,1.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,,Los Angeles,"Los Angeles, CA",US,United States,33.99375,-118.47666000000001,House,Private room,2,1.0,1.0,1.0,,84.0,,,,$30.00,1,$15.00,3,1125,4 months ago,0,0,0,0,37,92.0,9.0,8.0,10.0,10.0,0.98,47879.0,2019.0
4593604,23737132,within a few hours,100%,f,23.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.10156,-118.34511,Serviced apartment,Entire home/apt,4,1.0,1.0,1.0,,103.0,,"$3,299.00","$1,000.00",$250.00,1,$0.00,31,1125,2 weeks ago,29,59,89,364,3,93.0,10.0,9.0,10.0,8.0,0.05,47879.0,2019.0
28417892,150212410,within a few hours,70%,f,1.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024,Los Angeles,"Los Angeles, CA",US,United States,34.06657,-118.45201999999999,Apartment,Entire home/apt,4,1.0,1.0,2.0,,130.0,,,$150.00,$55.00,1,$50.00,1,1000,5 weeks ago,0,0,0,185,55,86.0,9.0,9.0,10.0,10.0,3.72,47879.0,2019.0
21817831,129864227,within an hour,100%,t,13.0,"Los Angeles, CA, United States",Studio City,Studio City,City of Los Angeles,Los Angeles,CA,91604,Los Angeles,"Los Angeles, CA",US,United States,34.14645,-118.37936,House,Private room,2,1.0,1.0,1.0,,55.0,,,$0.00,$18.00,2,$0.00,1,90,today,13,43,71,315,120,96.0,10.0,9.0,10.0,10.0,4.8,47879.0,2019.0
13362818,33267278,,,f,1.0,"Los Angeles, CA, United States",West Adams,University Park,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.02669,-118.28334,Apartment,Entire home/apt,4,2.0,2.0,2.0,,85.0,,,$100.00,$10.00,1,$0.00,30,1125,42 months ago,0,0,0,0,1,60.0,10.0,4.0,10.0,10.0,0.02,47879.0,2019.0
27682917,21354523,within an hour,100%,f,6.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90017,Los Angeles,"Los Angeles, CA",US,United States,34.047540000000005,-118.26128999999999,Serviced apartment,Entire home/apt,5,1.0,1.0,2.0,,139.0,,,$0.00,$65.00,4,$25.00,1,1125,yesterday,0,0,0,0,76,93.0,9.0,9.0,9.0,10.0,4.96,47879.0,2019.0
13066990,60296272,within an hour,100%,f,6.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91506,,"Burbank, CA",US,United States,34.170590000000004,-118.32757,Bungalow,Private room,2,1.0,1.0,2.0,,69.0,,,$0.00,$49.00,1,$35.00,1,1125,4 weeks ago,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,0.02,8775.0,2019.0
37060967,161654638,within an hour,100%,f,4.0,"Glendale, CA, United States",Glendale,Glendale,Other Cities,Glendale,CA,91206,Los Angeles,"Glendale, CA",US,United States,34.150209999999994,-118.24942,Apartment,Entire home/apt,6,2.0,2.0,3.0,,159.0,,,$0.00,$155.00,1,$0.00,1,1125,4 days ago,12,36,66,246,13,92.0,9.0,9.0,10.0,10.0,3.33,5273.0,2019.0
38695648,294952928,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90017,Los Angeles,"Los Angeles, CA",US,United States,34.05558,-118.26431000000001,Apartment,Entire home/apt,4,2.0,2.0,2.0,,150.0,,,$0.00,$65.00,4,$25.00,1,5,today,0,0,0,0,31,99.0,10.0,10.0,10.0,10.0,11.48,47879.0,2019.0
